Fecha,Hora,pH,DO,Temp,Lvl,co2,LEDw,LEDr,LEDg,LEDb,Pmp
02/07/2025,07:42:37,10.47,7.63,21.91,9.99,79537,51,0,0,0,0
02/07/2025,07:48:24,10.48,7.64,21.91,9.99,79537,51,0,0,0,0
02/07/2025,07:54:11,10.49,7.64,21.91,9.99,79645,51,0,0,0,0
02/07/2025,07:59:58,10.5,7.63,21.91,9.99,79428,51,0,0,0,0
02/07/2025,08:05:45,10.51,7.62,21.91,9.99,79537,51,0,0,0,0
02/07/2025,08:11:32,10.52,7.64,21.91,9.99,79537,51,0,0,0,0
02/07/2025,08:17:19,10.55,7.62,21.91,9.99,79320,51,0,0,0,0
02/07/2025,08:23:06,10.54,7.64,21.91,9.99,79537,51,0,0,0,0
02/07/2025,08:28:52,10.53,7.63,21.91,9.99,79428,51,0,0,0,0
02/07/2025,08:34:40,10.55,7.64,21.91,9.99,79320,51,0,0,0,0
02/07/2025,08:40:27,10.54,7.64,21.91,9.99,79645,51,0,0,0,0
02/07/2025,08:46:13,10.55,7.65,21.91,9.99,79537,51,0,0,0,0
02/07/2025,08:52:01,10.55,7.64,21.88,9.99,79537,51,0,0,0,0
02/07/2025,08:57:47,10.55,7.64,21.91,9.99,79645,51,0,0,0,0
02/07/2025,09:03:34,10.55,7.64,21.91,9.99,79645,51,0,0,0,0
02/07/2025,09:09:22,10.56,7.65,21.91,9.99,79537,51,0,0,0,0
02/07/2025,09:15:08,10.58,7.61,21.91,9.99,79537,51,0,0,0,0
02/07/2025,09:20:56,10.58,7.6,21.91,9.99,79645,51,0,0,0,0
02/07/2025,09:26:43,10.6,7.6,21.96,9.99,78994,51,0,0,0,0
02/07/2025,09:32:29,10.6,7.59,22.07,9.99,79537,51,0,0,0,0
02/07/2025,09:38:17,10.6,7.57,22.18,9.99,79537,51,0,0,0,0
02/07/2025,09:44:03,10.61,7.56,22.34,9.99,79211,51,0,0,0,0
02/07/2025,09:49:50,10.62,7.55,22.5,9.99,79320,51,0,0,0,0
02/07/2025,09:55:38,10.62,7.53,22.69,9.99,79537,51,0,0,0,0
02/07/2025,10:01:24,10.63,7.52,22.88,9.99,79537,51,0,0,0,0
02/07/2025,10:07:11,10.64,7.53,22.96,9.99,79211,51,0,0,0,0
02/07/2025,10:12:59,10.69,7.52,22.98,9.99,79211,51,0,0,0,0
02/07/2025,10:18:45,10.87,7.68,22.31,9.99,79320,51,0,0,0,0
02/07/2025,10:24:33,10.74,7.58,22.5,9.99,79537,51,0,0,0,0
02/07/2025,10:30:19,10.71,7.64,22.55,9.99,79537,51,0,0,0,0
02/07/2025,10:36:06,10.71,7.62,22.72,9.99,79537,51,0,0,0,0
02/07/2025,10:41:54,10.7,7.62,22.82,9.99,79537,51,0,0,0,0
02/07/2025,10:47:40,10.69,7.58,22.9,9.99,79320,51,0,0,0,0
02/07/2025,10:53:27,10.68,7.57,22.96,9.99,79645,51,0,0,0,0
02/07/2025,10:59:15,10.68,7.57,23.01,9.99,79320,51,0,0,0,0
02/07/2025,11:05:01,10.68,7.55,23.07,9.99,79320,51,0,0,0,0
02/07/2025,11:10:48,10.68,7.55,23.07,9.99,79537,51,0,0,0,0
02/07/2025,11:16:36,10.66,7.55,23.09,9.99,79211,51,0,0,0,0
02/07/2025,11:22:22,10.66,7.54,23.09,9.99,79537,51,0,0,0,0
02/07/2025,11:28:10,10.66,7.52,23.09,9.99,79537,51,0,0,0,0
02/07/2025,11:33:56,10.64,7.52,23.12,9.99,79211,51,0,0,0,0
02/07/2025,11:39:43,10.64,7.5,23.12,9.99,79645,51,0,0,0,0
02/07/2025,11:45:31,10.64,7.5,23.12,9.99,79537,51,0,0,0,0
02/07/2025,11:51:17,10.63,7.47,23.12,9.99,79645,51,0,0,0,0
02/07/2025,11:57:04,10.63,7.5,23.12,9.99,79211,51,0,0,0,0
02/07/2025,12:02:52,10.63,7.49,23.12,9.99,79645,51,0,0,0,0
02/07/2025,12:08:39,10.64,7.47,23.12,9.99,79428,51,0,0,0,0
02/07/2025,12:14:25,10.63,7.47,23.12,9.99,79320,51,0,0,0,0
02/07/2025,12:20:13,10.63,7.47,23.15,9.99,79211,51,0,0,0,0
02/07/2025,12:26:00,10.64,7.46,23.17,9.99,79320,51,0,0,0,0
02/07/2025,12:31:46,10.63,7.47,23.23,9.99,79320,51,0,0,0,0
02/07/2025,12:37:34,10.63,7.44,23.28,9.99,79320,51,0,0,0,0
02/07/2025,12:43:21,10.62,7.45,23.36,9.99,79211,51,0,0,0,0
02/07/2025,12:49:08,10.61,7.43,23.39,9.99,79320,51,0,0,0,0
02/07/2025,12:54:55,10.61,7.44,23.42,9.99,79211,51,0,0,0,0
02/07/2025,13:00:42,10.61,7.44,23.5,9.99,79537,51,0,0,0,0
02/07/2025,13:06:30,10.62,7.43,23.55,9.99,79645,51,0,0,0,0
02/07/2025,13:12:16,10.62,7.43,23.63,9.99,79645,51,0,0,0,0
02/07/2025,13:18:03,10.62,7.41,23.68,9.99,79428,51,0,0,0,0
02/07/2025,13:23:51,10.62,7.42,23.74,9.99,79537,51,0,0,0,0
02/07/2025,13:29:37,10.61,7.41,23.82,9.99,78994,51,0,0,0,0
02/07/2025,13:35:24,10.61,7.43,23.82,9.99,79211,51,0,0,0,0
02/07/2025,13:41:12,10.63,7.41,23.9,9.99,79645,51,0,0,0,0
02/07/2025,13:46:58,10.61,7.42,23.98,9.99,79211,51,0,0,0,0
02/07/2025,13:52:46,10.61,7.4,23.98,9.99,79645,51,0,0,0,0
02/07/2025,13:58:33,10.62,7.4,24.01,9.99,79320,51,0,0,0,0
02/07/2025,14:04:19,10.61,7.4,24.09,9.99,79320,51,0,0,0,0
02/07/2025,14:10:07,10.61,7.41,24.09,9.99,79211,51,0,0,0,0
02/07/2025,14:15:54,10.62,7.39,24.12,9.99,79211,51,0,0,0,0
02/07/2025,14:21:40,10.63,7.39,24.14,9.99,79645,51,0,0,0,0
02/07/2025,14:27:28,10.62,7.4,24.14,9.99,79320,51,0,0,0,0
02/07/2025,14:33:14,10.63,7.39,24.2,9.99,79537,51,0,0,0,0
02/07/2025,14:39:01,10.62,7.39,24.2,9.99,79645,51,0,0,0,0
02/07/2025,14:44:49,10.62,7.39,24.2,9.99,79211,51,0,0,0,0
02/07/2025,14:50:35,10.62,7.39,24.22,9.99,79645,51,0,0,0,0
02/07/2025,14:56:23,10.62,7.37,24.22,9.99,79537,51,0,0,0,0
02/07/2025,15:02:10,10.62,7.37,24.22,9.99,79428,51,0,0,0,0
02/07/2025,15:07:56,10.62,7.36,24.22,9.99,79537,51,0,0,0,0
02/07/2025,15:13:44,10.63,7.37,24.25,9.99,79320,51,0,0,0,0
02/07/2025,15:19:31,10.61,7.37,24.28,9.99,79428,51,0,0,0,0
02/07/2025,15:25:17,10.62,7.38,24.28,9.99,79211,51,0,0,0,0
02/07/2025,15:31:05,10.61,7.35,24.28,9.99,79645,51,0,0,0,0
02/07/2025,15:36:52,10.61,7.37,24.28,9.99,79537,51,0,0,0,0
02/07/2025,15:42:38,10.61,7.36,24.28,9.99,79320,51,0,0,0,0
02/07/2025,15:48:26,10.61,7.36,24.28,9.99,79537,51,0,0,0,0
02/07/2025,15:54:12,10.61,7.36,24.3,9.99,79645,51,0,0,0,0
02/07/2025,16:00:00,10.61,7.34,24.3,9.99,79320,51,0,0,0,0
02/07/2025,16:05:47,10.61,7.35,24.3,9.99,79211,51,0,0,0,0
02/07/2025,16:11:33,10.61,7.35,24.3,9.99,79645,51,0,0,0,0
02/07/2025,16:17:21,10.62,7.35,24.3,9.99,79645,51,0,0,0,0
02/07/2025,16:23:08,10.62,7.35,24.3,9.99,79645,51,0,0,0,0
02/07/2025,16:28:54,10.63,7.36,24.3,9.99,79320,51,0,0,0,0
02/07/2025,16:34:42,10.63,7.35,24.3,9.99,79320,51,0,0,0,0
02/07/2025,16:40:29,10.63,7.36,24.3,9.99,79211,51,0,0,0,0
02/07/2025,16:46:15,10.63,7.37,24.3,9.99,79537,51,0,0,0,0
02/07/2025,16:52:03,10.64,7.36,24.3,9.99,79211,51,0,0,0,0
02/07/2025,16:57:49,10.65,7.35,24.3,9.99,79211,51,0,0,0,0
02/07/2025,17:03:36,10.64,7.35,24.3,9.99,79537,51,0,0,0,0
02/07/2025,17:09:24,10.65,7.36,24.3,9.99,79428,51,0,0,0,0
02/07/2025,17:15:10,10.64,7.37,24.3,9.99,79645,51,0,0,0,0
02/07/2025,17:20:58,10.66,7.37,24.33,9.99,79211,51,0,0,0,0
02/07/2025,17:26:45,10.64,7.35,24.33,9.99,79428,51,0,0,0,0
02/07/2025,17:32:31,10.66,7.34,24.33,9.99,79320,51,0,0,0,0
02/07/2025,17:38:19,10.65,7.34,24.33,9.99,79320,51,0,0,0,0
02/07/2025,17:44:05,10.65,7.36,24.33,9.99,79537,51,0,0,0,0
02/07/2025,17:49:52,10.65,7.35,24.33,9.99,79211,51,0,0,0,0
02/07/2025,17:55:40,10.66,7.35,24.3,9.99,79537,51,0,0,0,0
02/07/2025,18:01:26,10.66,7.37,24.3,9.99,79211,51,0,0,0,0
02/07/2025,18:07:13,10.66,7.35,24.3,9.99,79320,51,0,0,0,0
02/07/2025,18:13:00,10.66,7.35,24.3,9.99,79320,51,0,0,0,0
02/07/2025,18:18:47,10.66,7.35,24.3,9.99,79320,51,0,0,0,0
02/07/2025,18:24:35,10.66,7.36,24.3,9.99,79645,51,0,0,0,0
02/07/2025,18:30:21,10.67,7.35,24.3,9.99,79645,51,0,0,0,0
02/07/2025,18:36:08,10.67,7.36,24.3,9.99,79320,51,0,0,0,0
02/07/2025,18:41:56,10.67,7.37,24.3,9.99,79537,51,0,0,0,0
02/07/2025,18:47:42,10.68,7.36,24.3,9.99,79320,51,0,0,0,0
02/07/2025,18:53:29,10.68,7.37,24.3,9.99,79320,51,0,0,0,0
02/07/2025,18:59:16,10.68,7.39,24.3,9.99,79645,51,0,0,0,0
02/07/2025,19:05:03,10.68,7.37,24.3,9.99,79103,51,0,0,0,0
02/07/2025,19:10:50,10.68,7.36,24.3,9.99,79645,51,0,0,0,0
02/07/2025,19:16:37,10.71,7.36,24.3,9.99,79211,51,0,0,0,0
02/07/2025,19:22:24,10.72,7.36,24.3,9.99,79320,51,0,0,0,0
02/07/2025,19:28:11,10.7,7.38,24.3,9.99,79320,51,0,0,0,0
02/07/2025,19:33:58,10.7,7.39,24.3,9.99,79320,51,0,0,0,0
02/07/2025,19:39:45,10.7,7.37,24.3,9.99,79211,51,0,0,0,0
02/07/2025,19:45:32,10.7,7.38,24.3,9.99,79320,51,0,0,0,0
02/07/2025,19:51:19,10.7,7.39,24.28,9.99,79320,51,0,0,0,0
02/07/2025,19:57:06,10.69,7.4,24.28,9.99,79320,51,0,0,0,0
02/07/2025,20:02:53,10.7,7.38,24.28,9.99,79320,51,0,0,0,0
02/07/2025,20:08:40,10.7,7.38,24.28,9.99,79211,51,0,0,0,0
02/07/2025,20:14:26,10.7,7.4,24.28,9.99,79645,51,0,0,0,0
02/07/2025,20:20:14,10.69,7.39,24.28,9.99,79537,51,0,0,0,0
02/07/2025,20:26:01,10.69,7.39,24.25,9.99,79320,51,0,0,0,0
02/07/2025,20:31:47,10.67,7.39,24.25,9.99,79645,51,0,0,0,0
02/07/2025,20:37:35,10.66,7.39,24.28,9.99,79320,51,0,0,0,0
02/07/2025,20:43:21,10.65,7.39,24.28,9.99,79320,51,0,0,0,0
02/07/2025,20:49:09,10.63,7.39,24.28,9.99,79320,51,0,0,0,0
02/07/2025,20:54:56,10.63,7.39,24.28,9.99,79211,51,0,0,0,0
02/07/2025,21:00:42,10.63,7.37,24.28,9.99,79320,51,0,0,0,0
02/07/2025,21:06:30,10.63,7.38,24.3,9.99,79645,51,0,0,0,0
02/07/2025,21:12:17,10.64,7.37,24.3,9.99,79645,51,0,0,0,0
02/07/2025,21:18:03,10.66,7.37,24.3,9.99,79320,51,0,0,0,0
02/07/2025,21:23:51,10.65,7.37,24.3,9.99,79211,51,0,0,0,0
02/07/2025,21:29:37,10.66,7.36,24.3,9.99,79320,51,0,0,0,0
02/07/2025,21:35:24,10.69,7.38,24.3,9.99,79320,51,0,0,0,0
02/07/2025,21:41:12,10.67,7.35,24.3,9.99,79320,51,0,0,0,0
02/07/2025,21:46:58,10.67,7.37,24.3,9.99,79537,51,0,0,0,0
02/07/2025,21:52:46,10.66,7.36,24.3,9.99,79320,51,0,0,0,0
02/07/2025,21:58:32,10.65,7.36,24.3,9.99,79537,51,0,0,0,0
02/07/2025,22:04:19,10.65,7.36,24.3,9.99,79645,51,0,0,0,0
02/07/2025,22:10:07,10.65,7.37,24.3,9.99,79537,51,0,0,0,0
02/07/2025,22:15:53,10.62,7.36,24.3,9.99,79537,51,0,0,0,0
02/07/2025,22:21:40,10.62,7.36,24.28,9.99,79537,51,0,0,0,0
02/07/2025,22:27:28,10.59,7.38,24.25,9.99,79537,51,0,0,0,0
02/07/2025,22:33:14,10.58,7.39,24.2,9.99,79537,51,0,0,0,0
02/07/2025,22:39:01,10.59,7.4,24.14,9.99,79645,51,0,0,0,0
02/07/2025,22:44:48,10.58,7.4,24.06,9.99,79537,51,0,0,0,0
02/07/2025,22:50:35,10.59,7.41,23.98,9.99,79537,51,0,0,0,0
02/07/2025,22:56:23,10.58,7.42,23.87,9.99,79537,51,0,0,0,0
02/07/2025,23:02:09,10.58,7.42,23.77,9.99,79537,51,0,0,0,0
02/07/2025,23:07:56,10.59,7.44,23.6,9.99,79645,51,0,0,0,0
02/07/2025,23:13:43,10.59,7.44,23.52,9.99,79537,51,0,0,0,0
02/07/2025,23:19:30,10.6,7.46,23.42,9.99,79537,51,0,0,0,0
02/07/2025,23:25:17,10.59,7.46,23.28,9.99,79428,51,0,0,0,0
02/07/2025,23:31:04,10.59,7.47,23.25,9.99,79645,51,0,0,0,0
02/07/2025,23:36:51,10.58,7.47,23.17,9.99,79537,51,0,0,0,0
02/07/2025,23:42:37,10.59,7.48,23.17,9.99,79428,51,0,0,0,0
02/07/2025,23:48:25,10.59,7.49,23.12,9.99,79537,51,0,0,0,0
02/07/2025,23:54:12,10.59,7.49,23.12,9.99,79537,51,0,0,0,0
02/07/2025,23:59:59,10.58,7.49,23.12,9.99,79645,51,0,0,0,0
03/07/2025,00:00:00,10.58,7.49,23.12,9.99,79537,51,0,0,0,0
03/07/2025,00:05:47,10.59,7.5,23.12,9.99,79537,51,0,0,0,0
03/07/2025,00:11:33,10.58,7.5,23.12,9.99,79645,51,0,0,0,0
03/07/2025,00:17:21,10.59,7.5,23.12,9.99,79645,51,0,0,0,0
03/07/2025,00:23:08,10.59,7.52,23.12,9.99,79537,51,0,0,0,0
03/07/2025,00:28:54,10.59,7.53,23.12,9.99,79645,51,0,0,0,0
03/07/2025,00:34:42,10.6,7.52,23.12,9.99,79537,51,0,0,0,0
03/07/2025,00:40:28,10.6,7.53,23.12,9.99,79645,51,0,0,0,0
03/07/2025,00:46:15,10.6,7.53,23.12,9.99,79537,51,0,0,0,0
03/07/2025,00:52:03,10.6,7.54,23.12,9.99,79537,51,0,0,0,0
03/07/2025,00:57:49,10.6,7.54,23.12,9.99,79537,51,0,0,0,0
03/07/2025,01:03:37,10.6,7.54,23.12,9.99,79645,51,0,0,0,0
03/07/2025,01:09:23,10.6,7.55,23.09,9.99,79645,51,0,0,0,0
03/07/2025,01:15:10,10.61,7.55,23.09,9.99,79645,51,0,0,0,0
03/07/2025,01:20:58,10.62,7.57,23.09,9.99,79645,51,0,0,0,0
03/07/2025,01:26:44,10.62,7.58,23.07,9.99,79645,51,0,0,0,0
03/07/2025,01:32:31,10.64,7.6,23.04,9.99,79537,51,0,0,0,0
03/07/2025,01:38:18,10.65,7.57,23.01,9.99,79537,51,0,0,0,0
03/07/2025,01:44:05,10.64,7.59,22.93,9.99,79537,51,0,0,0,0
03/07/2025,01:49:52,10.67,7.58,22.88,9.99,79645,51,0,0,0,0
03/07/2025,01:55:39,10.65,7.59,22.8,9.99,79645,51,0,0,0,0
03/07/2025,02:01:26,10.65,7.6,22.72,9.99,79645,51,0,0,0,0
03/07/2025,02:07:13,10.65,7.61,22.66,9.99,79645,51,0,0,0,0
03/07/2025,02:13:00,10.65,7.6,22.55,9.99,79645,51,0,0,0,0
03/07/2025,02:18:46,10.64,7.62,22.5,9.99,79537,51,0,0,0,0
03/07/2025,02:24:34,10.64,7.61,22.45,9.99,79645,51,0,0,0,0
03/07/2025,02:30:21,10.62,7.63,22.36,9.99,79428,51,0,0,0,0
03/07/2025,02:36:08,10.63,7.64,22.28,9.99,79645,51,0,0,0,0
03/07/2025,02:41:55,10.61,7.64,22.23,9.99,79537,51,0,0,0,0
03/07/2025,02:47:42,10.61,7.63,22.2,9.99,79645,51,0,0,0,0
03/07/2025,02:53:29,10.6,7.63,22.18,9.99,79645,51,0,0,0,0
03/07/2025,02:59:16,10.6,7.64,22.15,9.99,79645,51,0,0,0,0
03/07/2025,03:05:02,10.6,7.64,22.1,9.99,79645,51,0,0,0,0
03/07/2025,03:10:50,10.6,7.66,22.07,9.99,79537,51,0,0,0,0
03/07/2025,03:16:37,10.61,7.66,22.04,9.99,79645,51,0,0,0,0
03/07/2025,03:22:24,10.61,7.64,21.99,9.99,79537,51,0,0,0,0
03/07/2025,03:28:11,10.62,7.65,21.99,9.99,79537,51,0,0,0,0
03/07/2025,03:33:57,10.63,7.66,21.93,9.99,79645,51,0,0,0,0
03/07/2025,03:39:45,10.63,7.65,21.93,9.99,79537,51,0,0,0,0
03/07/2025,03:45:32,10.63,7.68,21.93,9.99,79645,51,0,0,0,0
03/07/2025,03:51:18,10.62,7.67,21.91,9.99,79537,51,0,0,0,0
03/07/2025,03:57:06,10.63,7.66,21.91,9.99,79537,51,0,0,0,0
03/07/2025,04:02:52,10.63,7.67,21.91,9.99,79645,51,0,0,0,0
03/07/2025,04:08:40,10.62,7.67,21.91,9.99,79645,51,0,0,0,0
03/07/2025,04:14:27,10.62,7.67,21.91,9.99,79645,51,0,0,0,0
03/07/2025,04:20:13,10.61,7.65,21.91,9.99,79537,51,0,0,0,0
03/07/2025,04:26:01,10.61,7.68,21.91,9.99,79537,51,0,0,0,0
03/07/2025,04:31:47,10.61,7.68,21.91,9.99,79645,51,0,0,0,0
03/07/2025,04:37:34,10.61,7.68,21.91,9.99,79537,51,0,0,0,0
03/07/2025,04:43:22,10.6,7.7,21.91,9.99,79645,51,0,0,0,0
03/07/2025,04:49:08,10.6,7.69,21.91,9.99,79645,51,0,0,0,0
03/07/2025,04:54:56,10.61,7.69,21.91,9.99,79537,51,0,0,0,0
03/07/2025,05:00:42,10.62,7.69,21.91,9.99,79645,51,0,0,0,0
03/07/2025,05:06:29,10.61,7.71,21.91,9.99,79645,51,0,0,0,0
03/07/2025,05:12:17,10.62,7.7,21.91,9.99,79537,51,0,0,0,0
03/07/2025,05:18:03,10.63,7.7,21.91,9.99,79537,51,0,0,0,0
03/07/2025,05:23:50,10.64,7.71,21.91,9.99,79537,51,0,0,0,0
03/07/2025,05:29:38,10.64,7.7,21.91,9.99,79537,51,0,0,0,0
03/07/2025,05:35:24,10.65,7.72,21.91,9.99,79645,51,0,0,0,0
03/07/2025,05:41:12,10.64,7.72,21.91,9.99,79537,51,0,0,0,0
03/07/2025,05:46:58,10.64,7.7,21.91,9.99,79537,51,0,0,0,0
03/07/2025,05:52:45,10.64,7.71,21.91,9.99,79645,51,0,0,0,0
03/07/2025,05:58:33,10.64,7.71,21.91,9.99,79537,51,0,0,0,0
03/07/2025,06:04:19,10.63,7.7,21.91,9.99,79537,51,0,0,0,0
03/07/2025,06:10:06,10.63,7.69,21.91,9.99,79754,51,0,0,0,0
03/07/2025,06:15:53,10.62,7.71,21.91,9.99,79428,51,0,0,0,0
03/07/2025,06:21:40,10.62,7.72,21.91,9.99,79645,51,0,0,0,0
03/07/2025,06:27:28,10.62,7.71,21.91,9.99,79645,51,0,0,0,0
03/07/2025,06:33:14,10.62,7.72,21.91,9.99,79537,51,0,0,0,0
03/07/2025,06:39:01,10.63,7.72,21.91,9.99,79428,51,0,0,0,0
03/07/2025,06:44:48,10.62,7.73,21.91,9.99,79537,51,0,0,0,0
03/07/2025,06:50:35,10.62,7.71,21.91,9.99,79645,51,0,0,0,0
03/07/2025,06:56:22,10.62,7.72,21.91,9.99,79645,51,0,0,0,0
03/07/2025,07:02:09,10.61,7.72,21.88,9.99,79645,51,0,0,0,0
03/07/2025,07:07:56,10.62,7.72,21.88,9.99,79645,51,0,0,0,0
03/07/2025,07:13:43,10.62,7.72,21.88,9.99,79428,51,0,0,0,0
03/07/2025,07:19:30,10.61,7.72,21.88,9.99,79645,51,0,0,0,0
03/07/2025,07:25:17,10.61,7.73,21.88,9.99,79537,51,0,0,0,0
03/07/2025,07:31:04,10.62,7.73,21.88,9.99,79645,51,0,0,0,0
03/07/2025,07:36:51,10.61,7.73,21.88,9.99,79537,51,0,0,0,0
03/07/2025,07:42:37,10.62,7.73,21.88,9.99,79645,51,0,0,0,0
03/07/2025,07:48:25,10.61,7.73,21.88,9.99,79645,51,0,0,0,0
03/07/2025,07:54:12,10.61,7.74,21.88,9.99,79428,51,0,0,0,0
03/07/2025,07:59:59,10.62,7.74,21.88,9.99,79645,51,0,0,0,0
03/07/2025,08:05:46,10.62,7.74,21.88,9.99,79320,51,0,0,0,0
03/07/2025,08:11:32,10.62,7.73,21.88,9.99,79645,51,0,0,0,0
03/07/2025,08:17:20,10.63,7.72,21.88,9.99,79428,51,0,0,0,0
03/07/2025,08:23:07,10.63,7.73,21.88,9.99,79537,51,0,0,0,0
03/07/2025,08:28:53,10.62,7.74,21.88,9.99,79537,51,0,0,0,0
03/07/2025,08:34:41,10.63,7.73,21.88,9.99,79537,51,0,0,0,0
03/07/2025,08:40:27,10.62,7.73,21.88,9.99,79428,51,0,0,0,0
03/07/2025,08:46:14,10.62,7.74,21.88,9.99,79537,51,0,0,0,0
03/07/2025,08:52:02,10.63,7.74,21.88,9.99,79645,51,0,0,0,0
03/07/2025,08:57:48,10.62,7.73,21.88,9.99,79537,51,0,0,0,0
03/07/2025,09:03:36,10.63,7.74,21.88,9.99,79537,51,0,0,0,0
03/07/2025,09:09:22,10.64,7.74,21.88,9.99,79645,51,0,0,0,0
03/07/2025,09:15:09,10.64,7.73,21.91,9.99,79537,51,0,0,0,0
03/07/2025,09:20:57,10.65,7.74,21.91,9.99,79537,51,0,0,0,0
03/07/2025,09:26:43,10.65,7.73,21.91,9.99,79320,51,0,0,0,0
03/07/2025,09:32:30,10.65,7.72,21.91,9.99,79428,51,0,0,0,0
03/07/2025,09:38:18,10.66,7.71,21.91,9.99,79320,51,0,0,0,0
03/07/2025,09:44:04,10.67,7.71,21.91,9.99,79645,51,0,0,0,0
03/07/2025,09:49:52,10.68,7.69,21.91,9.99,79320,51,0,0,0,0
03/07/2025,09:55:38,10.68,7.68,21.96,9.99,79537,51,0,0,0,0
03/07/2025,10:01:25,10.68,7.67,22.01,9.99,79320,51,0,0,0,0
03/07/2025,10:07:13,10.68,7.66,22.1,9.99,79645,51,0,0,0,0
03/07/2025,10:12:59,10.68,7.68,22.18,9.99,79428,51,0,0,0,0
03/07/2025,10:18:46,10.68,7.67,22.26,9.99,79320,51,0,0,0,0
03/07/2025,10:24:33,10.69,7.65,22.42,9.99,79211,51,0,0,0,0
03/07/2025,10:30:20,10.68,7.64,22.53,9.99,79320,51,0,0,0,0
03/07/2025,10:36:08,10.69,7.64,22.58,9.99,79537,51,0,0,0,0
03/07/2025,10:41:54,10.7,7.64,22.69,9.99,79645,51,0,0,0,0
03/07/2025,10:47:41,10.69,7.62,22.8,9.99,79537,51,0,0,0,0
03/07/2025,10:53:28,10.69,7.62,22.88,9.99,79428,51,0,0,0,0
03/07/2025,10:59:15,10.69,7.62,22.93,9.99,79320,51,0,0,0,0
03/07/2025,11:05:02,10.7,7.61,22.98,9.99,79320,51,0,0,0,0
03/07/2025,11:10:49,10.7,7.61,23.01,9.99,79320,51,0,0,0,0
03/07/2025,11:16:36,10.7,7.59,23.04,9.99,79320,51,0,0,0,0
03/07/2025,11:22:23,10.69,7.6,23.07,9.99,79428,51,0,0,0,0
03/07/2025,11:28:10,10.69,7.59,23.07,9.99,79320,51,0,0,0,0
03/07/2025,11:33:57,10.71,7.6,23.09,9.99,79645,51,0,0,0,0
03/07/2025,11:39:44,10.69,7.59,23.09,9.99,79320,51,0,0,0,0
03/07/2025,11:45:31,10.69,7.58,23.09,9.99,79645,51,0,0,0,0
03/07/2025,11:51:18,10.69,7.58,23.09,9.99,79320,51,0,0,0,0
03/07/2025,11:57:05,10.7,7.56,23.09,9.99,79320,51,0,0,0,0
03/07/2025,12:02:52,10.71,7.57,23.12,9.99,79645,51,0,0,0,0
03/07/2025,12:08:39,10.71,7.57,23.12,9.99,79537,51,0,0,0,0
03/07/2025,12:14:26,10.71,7.57,23.12,9.99,79320,51,0,0,0,0
03/07/2025,12:20:13,10.71,7.57,23.12,9.99,79645,51,0,0,0,0
03/07/2025,12:26:00,10.72,7.56,23.12,9.99,79320,51,0,0,0,0
03/07/2025,12:31:47,10.71,7.54,23.12,9.99,79320,51,0,0,0,0
03/07/2025,12:37:34,10.71,7.56,23.12,9.99,79320,51,0,0,0,0
03/07/2025,12:43:21,10.72,7.55,23.12,9.99,79320,51,0,0,0,0
03/07/2025,12:49:08,10.72,7.55,23.12,9.99,79320,51,0,0,0,0
03/07/2025,12:54:55,10.72,7.56,23.12,9.99,79537,51,0,0,0,0
03/07/2025,13:00:42,10.72,7.55,23.12,9.99,79537,51,0,0,0,0
03/07/2025,13:06:29,10.72,7.54,23.12,9.99,79320,51,0,0,0,0
03/07/2025,13:12:16,10.72,7.54,23.12,9.99,79320,51,0,0,0,0
03/07/2025,13:18:03,10.71,7.55,23.12,9.99,79537,51,0,0,0,0
03/07/2025,13:23:49,10.72,7.53,23.12,9.99,79428,51,0,0,0,0
03/07/2025,13:29:37,10.72,7.55,23.12,9.99,79645,51,0,0,0,0
03/07/2025,13:35:24,10.72,7.53,23.12,9.99,79320,51,0,0,0,0
03/07/2025,13:41:11,10.72,7.53,23.12,9.99,79428,51,0,0,0,0
03/07/2025,13:46:58,10.71,7.54,23.12,9.99,79537,51,0,0,0,0
03/07/2025,13:52:45,10.71,7.52,23.12,9.99,79320,51,0,0,0,0
03/07/2025,13:58:32,10.73,7.52,23.12,9.99,79103,51,0,0,0,0
03/07/2025,14:04:19,10.71,7.53,23.12,9.99,79537,51,0,0,0,0
03/07/2025,14:10:05,10.71,7.52,23.17,9.99,78994,51,0,0,0,0
03/07/2025,14:15:53,10.72,7.52,23.23,9.99,79537,51,0,0,0,0
03/07/2025,14:21:40,10.72,7.5,23.28,9.99,79211,51,0,0,0,0
03/07/2025,14:27:27,10.72,7.5,23.33,9.99,79320,51,0,0,0,0
03/07/2025,14:33:14,10.71,7.51,23.36,9.99,79537,51,0,0,0,0
03/07/2025,14:39:01,10.72,7.49,23.39,9.99,79537,51,0,0,0,0
03/07/2025,14:44:48,10.72,7.48,23.42,9.99,79645,51,0,0,0,0
03/07/2025,14:50:35,10.72,7.49,23.42,9.99,79645,51,0,0,0,0
03/07/2025,14:56:21,10.72,7.5,23.44,9.99,79645,51,0,0,0,0
03/07/2025,15:02:09,10.72,7.48,23.47,9.99,79320,51,0,0,0,0
03/07/2025,15:07:56,10.72,7.51,23.5,9.99,79320,51,0,0,0,0
03/07/2025,15:13:43,10.72,7.47,23.52,9.99,79428,51,0,0,0,0
03/07/2025,15:19:30,10.72,7.49,23.55,9.99,79211,51,0,0,0,0
03/07/2025,15:25:17,10.72,7.48,23.58,9.99,79645,51,0,0,0,0
03/07/2025,15:31:04,10.73,7.47,23.58,9.99,79428,51,0,0,0,0
