Fecha,Hora,pH,DO,Temp,Lvl,co2,LEDw,LEDr,LEDg,LEDb,Pmp
14/07/2025,07:42:41,10.74,7.94,20.69,9.99,3272,35,0,0,0,0
14/07/2025,07:48:27,10.74,7.96,20.69,9.99,3706,35,0,0,0,0
14/07/2025,07:54:15,10.74,7.95,20.69,9.99,3489,35,0,0,0,0
14/07/2025,08:00:02,10.74,7.96,20.69,9.99,3380,35,0,0,0,0
14/07/2025,08:05:49,10.73,7.96,20.69,9.99,3380,35,0,0,0,0
14/07/2025,08:11:36,10.74,7.96,20.69,9.99,3597,35,0,0,0,0
14/07/2025,08:17:23,10.74,7.95,20.69,9.99,3489,35,0,0,0,0
14/07/2025,08:23:10,10.75,7.97,20.69,9.99,3597,35,0,0,0,0
14/07/2025,08:28:57,10.74,7.97,20.69,9.99,3272,35,0,0,0,0
14/07/2025,08:34:44,10.75,7.95,20.69,9.99,3163,35,0,0,0,0
14/07/2025,08:40:31,10.74,7.97,20.69,9.99,3380,35,0,0,0,0
14/07/2025,08:46:18,10.74,7.97,20.69,9.99,3380,35,0,0,0,0
14/07/2025,08:52:05,10.74,7.97,20.69,9.99,3597,35,0,0,0,0
14/07/2025,08:57:52,10.74,7.95,20.69,9.99,3163,35,0,0,0,0
14/07/2025,09:03:39,10.74,7.99,20.69,9.99,3055,35,0,0,0,0
14/07/2025,09:09:26,10.76,7.97,20.69,9.99,3380,35,0,0,0,0
14/07/2025,09:15:13,10.76,7.96,20.72,9.99,3380,35,0,0,0,0
14/07/2025,09:21:00,10.76,7.95,20.78,9.99,3272,35,0,0,0,0
14/07/2025,09:26:47,10.76,7.93,20.88,9.99,3380,35,0,0,0,0
14/07/2025,09:32:34,10.74,7.9,21.07,9.99,3706,35,0,0,0,0
14/07/2025,09:38:21,10.75,7.89,21.23,9.99,2946,35,0,0,0,0
14/07/2025,09:44:08,10.77,7.9,21.4,9.99,3163,35,0,0,0,0
14/07/2025,09:49:55,10.75,7.89,21.61,9.99,3163,35,0,0,0,0
14/07/2025,09:55:42,10.75,7.87,21.69,9.99,3272,35,0,0,0,0
14/07/2025,10:01:28,10.75,7.85,21.77,9.99,3814,35,0,0,0,0
14/07/2025,10:07:16,10.74,7.85,21.83,9.99,3272,35,0,0,0,0
14/07/2025,10:13:03,10.74,7.84,21.85,9.99,2946,35,0,0,0,0
14/07/2025,10:18:49,10.76,7.82,21.88,9.99,3380,35,0,0,0,0
14/07/2025,10:24:37,10.74,7.8,21.91,9.99,3597,35,0,0,0,0
14/07/2025,10:30:24,10.73,7.78,21.91,9.99,3923,35,0,0,0,0
14/07/2025,10:36:10,10.27,7.79,1.27,9.99,-22222,35,0,0,0,0
14/07/2025,10:41:58,10.38,7.77,1.19,9.99,-22222,35,0,0,0,0
14/07/2025,10:47:45,10.54,7.78,10.43,9.99,-22222,35,0,0,0,0
14/07/2025,10:53:32,10.62,7.74,19.97,9.99,-22222,35,0,0,0,0
14/07/2025,10:59:19,10.73,7.74,18.81,9.99,-22222,25,0,0,0,0
14/07/2025,11:05:06,11.24,7.74,19.21,9.99,-22222,100,0,0,0,0
14/07/2025,11:10:53,10.39,7.74,19.46,9.99,-22222,100,0,0,0,0
14/07/2025,11:16:40,10.66,7.71,20.08,9.99,-22222,25,0,0,0,0
14/07/2025,11:22:27,10.91,7.72,30.07,9.99,4248,25,0,0,0,0
14/07/2025,11:28:14,10.82,7.7,34.46,9.99,4357,25,0,0,0,0
14/07/2025,11:34:01,10.77,7.7,23.39,9.99,5116,25,0,0,0,0
14/07/2025,11:39:48,10.74,7.69,24.36,9.99,5550,25,0,0,0,0
14/07/2025,11:45:35,10.74,7.68,21.07,9.99,5984,25,0,0,0,0
14/07/2025,11:51:22,10.74,7.68,21.18,9.99,6309,25,0,0,0,0
14/07/2025,11:57:09,10.74,7.67,21.31,9.99,6743,25,0,0,0,0
14/07/2025,12:02:56,10.74,7.67,21.37,9.99,6852,25,0,0,0,0
14/07/2025,12:08:43,10.74,7.68,21.45,9.99,7611,50,0,0,0,0
14/07/2025,12:14:30,10.74,7.65,21.56,9.99,7286,50,0,0,0,0
14/07/2025,12:20:17,10.73,7.65,21.61,9.99,8045,50,0,0,0,0
14/07/2025,12:26:04,10.73,7.63,21.61,9.99,7828,50,0,0,0,0
14/07/2025,12:31:50,10.72,7.62,21.64,9.99,8045,50,0,0,0,0
14/07/2025,12:37:38,10.72,7.6,21.66,9.99,8371,50,0,0,0,0
14/07/2025,12:43:25,10.73,7.59,21.64,9.99,8804,50,0,0,0,0
14/07/2025,12:49:11,10.72,7.58,21.61,9.99,9347,50,0,0,0,0
14/07/2025,12:54:59,10.72,7.58,21.64,9.99,9130,50,0,0,0,0
14/07/2025,13:00:45,10.72,7.57,21.64,9.99,9347,50,0,0,0,0
14/07/2025,13:06:32,10.72,7.56,21.58,9.99,9781,50,0,0,0,0
14/07/2025,13:12:20,10.72,7.53,21.23,9.99,9998,50,0,0,0,0
14/07/2025,13:18:06,10.72,7.51,21.5,9.99,10432,50,0,0,0,0
14/07/2025,13:23:54,10.72,7.52,21.53,9.99,10215,50,0,0,0,0
14/07/2025,13:29:41,10.73,7.51,21.58,9.99,10323,50,0,0,0,0
14/07/2025,13:35:27,10.72,7.49,21.56,9.99,10540,50,0,0,0,0
14/07/2025,13:41:15,10.72,7.47,21.64,9.99,11300,50,0,0,0,0
14/07/2025,13:47:02,10.72,7.46,21.69,9.99,11408,50,0,0,0,0
14/07/2025,13:52:48,10.71,7.47,21.61,9.99,11083,50,0,0,0,0
14/07/2025,13:58:36,10.71,7.45,21.64,9.99,11842,50,0,0,0,0
14/07/2025,14:04:22,10.7,7.42,21.66,9.99,12276,50,0,0,0,0
14/07/2025,14:10:09,10.7,7.43,21.66,9.99,12167,50,0,0,0,0
14/07/2025,14:15:57,10.7,7.43,21.66,9.99,11951,50,0,0,0,0
14/07/2025,14:21:43,10.7,7.42,21.66,9.99,12384,50,0,0,0,0
14/07/2025,14:27:30,10.7,7.42,21.69,9.99,12927,50,0,0,0,0
14/07/2025,14:33:17,10.7,7.4,21.72,9.99,12818,50,0,0,0,0
14/07/2025,14:39:04,10.7,7.4,21.75,9.99,12276,50,0,0,0,0
14/07/2025,14:44:51,10.69,7.4,21.69,9.99,12927,50,0,0,0,0
14/07/2025,14:50:38,10.69,7.4,21.72,9.99,13144,50,0,0,0,0
14/07/2025,14:56:25,10.69,7.38,21.69,9.99,12927,50,0,0,0,0
14/07/2025,15:02:11,10.69,7.37,21.72,9.99,12710,50,0,0,0,0
14/07/2025,15:07:59,10.69,7.36,21.77,9.99,13361,50,0,0,0,0
14/07/2025,15:13:46,10.69,7.35,21.77,9.99,13035,50,0,0,0,0
14/07/2025,15:19:32,10.69,7.36,21.75,9.99,13686,50,0,0,0,0
14/07/2025,15:25:20,10.7,7.35,21.77,9.99,13035,50,0,0,0,0
14/07/2025,15:31:07,10.7,7.35,21.72,9.99,14337,50,0,0,0,0
14/07/2025,15:36:53,10.7,7.33,21.75,9.99,14012,50,0,0,0,0
14/07/2025,15:42:41,10.7,7.35,21.77,9.99,13578,50,0,0,0,0
14/07/2025,15:48:27,10.7,7.34,21.72,9.99,13903,50,0,0,0,0
14/07/2025,15:54:14,10.7,7.34,21.75,9.99,14446,50,0,0,0,0
14/07/2025,16:00:02,10.7,7.33,21.72,9.99,14012,50,0,0,0,0
14/07/2025,16:05:48,10.7,7.34,21.75,9.99,15205,50,0,0,0,0
14/07/2025,16:11:36,10.7,7.33,21.75,9.99,14663,50,0,0,0,0
14/07/2025,16:17:23,10.7,7.32,21.75,9.99,14988,50,0,0,0,0
14/07/2025,16:23:09,10.7,7.31,21.75,9.99,15097,50,0,0,0,0
14/07/2025,16:28:57,10.7,7.31,21.75,9.99,15856,50,0,0,0,0
14/07/2025,16:34:43,10.7,7.3,21.69,9.99,15531,50,0,0,0,0
14/07/2025,16:40:30,10.7,7.31,21.69,9.99,15531,50,0,0,0,0
14/07/2025,16:46:18,10.7,7.31,21.8,9.99,16290,50,0,0,0,0
14/07/2025,16:52:04,10.66,7.3,24.25,9.99,15747,50,0,0,0,0
14/07/2025,16:57:51,10.59,7.29,25.19,9.99,15531,50,0,0,0,0
14/07/2025,17:03:39,10.62,7.3,25.11,9.99,15856,15,0,0,0,0
14/07/2025,17:09:25,10.65,7.32,25.06,9.99,15964,15,0,0,0,0
14/07/2025,17:15:12,10.65,7.32,24.98,9.99,15964,15,0,0,0,0
14/07/2025,17:20:59,10.65,7.33,24.87,9.99,16507,15,0,0,0,0
14/07/2025,17:26:46,10.65,7.33,24.82,9.99,16398,15,0,0,0,0
14/07/2025,17:32:33,10.65,7.34,24.76,9.99,16615,15,0,0,0,0
14/07/2025,17:38:20,10.65,7.36,24.68,9.99,16615,15,0,0,0,0
14/07/2025,17:44:07,10.65,7.36,24.63,9.99,17049,15,0,0,0,0
14/07/2025,17:49:53,10.65,7.37,24.55,9.99,17158,15,0,0,0,0
14/07/2025,17:55:41,10.64,7.39,24.52,9.99,16941,15,0,0,0,0
14/07/2025,18:01:28,10.64,7.4,24.47,9.99,17158,15,0,0,0,0
14/07/2025,18:07:14,10.65,7.4,24.25,9.99,17049,15,0,0,0,0
14/07/2025,18:13:02,10.64,7.42,24.25,9.99,17592,15,0,0,0,0
14/07/2025,18:18:48,10.65,7.41,24.25,9.99,17266,15,0,0,0,0
14/07/2025,18:24:35,10.66,7.44,24.2,9.99,17375,15,0,0,0,0
14/07/2025,18:30:23,10.66,7.43,24.12,9.99,17483,15,0,0,0,0
14/07/2025,18:36:09,10.66,7.44,24.09,9.99,17266,15,0,0,0,0
14/07/2025,18:41:57,10.67,7.46,23.95,9.99,18460,15,0,0,0,0
14/07/2025,18:47:43,10.67,7.46,24.04,9.99,17809,15,0,0,0,0
14/07/2025,18:53:30,10.67,7.47,23.87,9.99,18460,15,0,0,0,0
14/07/2025,18:59:18,10.68,7.47,23.9,9.99,19111,15,0,0,0,0
14/07/2025,19:05:04,10.68,7.51,23.55,9.99,18568,15,0,0,0,0
14/07/2025,19:10:51,10.69,7.51,23.52,9.99,19327,15,0,0,0,0
14/07/2025,19:16:39,10.7,7.51,23.6,9.99,19219,15,0,0,0,0
14/07/2025,19:22:25,10.7,7.52,23.47,9.99,19544,15,0,0,0,0
14/07/2025,19:28:12,10.7,7.54,23.47,9.99,19436,15,0,0,0,0
14/07/2025,19:33:59,10.7,7.52,23.44,9.99,19870,15,0,0,0,0
14/07/2025,19:39:46,10.71,7.56,23.52,9.99,19978,15,0,0,0,0
14/07/2025,19:45:32,10.72,7.56,23.28,9.99,20521,15,0,0,0,0
14/07/2025,19:51:20,10.71,7.56,23.25,9.99,20521,15,0,0,0,0
14/07/2025,19:57:07,10.7,7.59,23.23,9.99,20738,15,0,0,0,0
14/07/2025,20:02:53,10.71,7.58,23.2,9.99,21497,15,0,0,0,0
14/07/2025,20:08:41,10.71,7.58,23.2,9.99,21063,15,0,0,0,0
14/07/2025,20:14:28,10.7,7.59,23.12,9.99,20738,15,0,0,0,0
14/07/2025,20:20:14,10.7,7.6,23.07,9.99,21172,15,0,0,0,0
14/07/2025,20:26:02,10.7,7.61,23.04,9.99,21280,15,0,0,0,0
14/07/2025,20:31:48,10.69,7.62,23.01,9.99,21606,15,0,0,0,0
14/07/2025,20:37:35,10.7,7.62,22.98,9.99,22040,15,0,0,0,0
14/07/2025,20:43:23,10.69,7.63,22.96,9.99,21497,15,0,0,0,0
14/07/2025,20:49:09,10.69,7.63,22.9,9.99,22148,15,0,0,0,0
14/07/2025,20:54:56,10.7,7.63,22.85,9.99,22474,15,0,0,0,0
14/07/2025,21:00:44,10.7,7.64,22.82,9.99,22040,15,0,0,0,0
14/07/2025,21:06:30,10.7,7.65,22.82,9.99,22148,15,0,0,0,0
14/07/2025,21:12:17,10.71,7.66,22.85,9.99,22257,15,0,0,0,0
14/07/2025,21:18:04,10.72,7.65,22.77,9.99,22365,15,0,0,0,0
14/07/2025,21:23:51,10.71,7.66,22.77,9.99,22365,15,0,0,0,0
14/07/2025,21:29:38,10.72,7.66,22.72,9.99,22582,15,0,0,0,0
14/07/2025,21:35:25,10.71,7.68,22.66,9.99,22365,15,0,0,0,0
14/07/2025,21:41:12,10.71,7.68,22.66,9.99,22907,15,0,0,0,0
14/07/2025,21:46:59,10.7,7.68,22.63,9.99,23558,15,0,0,0,0
14/07/2025,21:52:46,10.71,7.66,22.66,9.99,23124,15,0,0,0,0
14/07/2025,21:58:32,10.7,7.7,22.5,9.99,23775,15,0,0,0,0
14/07/2025,22:04:20,10.68,7.69,22.53,9.99,24209,15,0,0,0,0
14/07/2025,22:10:07,10.69,7.69,22.31,9.99,24318,15,0,0,0,0
14/07/2025,22:15:53,10.7,7.7,22.39,9.99,23775,15,0,0,0,0
14/07/2025,22:21:41,10.72,7.72,22.36,9.99,23884,15,0,0,0,0
14/07/2025,22:27:27,10.72,7.73,22.28,9.99,23667,15,0,0,0,0
14/07/2025,22:33:14,10.73,7.71,22.23,9.99,23775,15,0,0,0,0
14/07/2025,22:39:02,10.74,7.73,22.18,9.99,23992,15,0,0,0,0
14/07/2025,22:44:48,10.73,7.75,22.12,9.99,23992,15,0,0,0,0
14/07/2025,22:50:35,10.73,7.75,22.07,9.99,24318,15,0,0,0,0
14/07/2025,22:56:22,10.73,7.76,22.04,9.99,24209,15,0,0,0,0
14/07/2025,23:02:09,10.73,7.75,21.99,9.99,24969,15,0,0,0,0
14/07/2025,23:07:55,10.73,7.77,21.96,9.99,24969,15,0,0,0,0
14/07/2025,23:13:43,10.73,7.78,21.93,9.99,25077,15,0,0,0,0
14/07/2025,23:19:30,10.73,7.79,21.91,9.99,25511,15,0,0,0,0
14/07/2025,23:25:16,10.72,7.79,21.91,9.99,25837,15,0,0,0,0
14/07/2025,23:31:04,10.72,7.8,21.88,9.99,25728,15,0,0,0,0
14/07/2025,23:36:50,10.72,7.8,21.85,9.99,25837,15,0,0,0,0
14/07/2025,23:42:37,10.72,7.81,21.83,9.99,25837,15,0,0,0,0
14/07/2025,23:48:25,10.72,7.81,21.83,9.99,26487,15,0,0,0,0
14/07/2025,23:54:11,10.72,7.81,21.64,9.99,26487,15,0,0,0,0
14/07/2025,23:59:59,10.72,7.83,21.64,9.99,26813,15,0,0,0,0
15/07/2025,00:00:00,10.72,7.83,21.64,9.99,26704,15,0,0,0,0
15/07/2025,00:05:46,10.72,7.82,21.69,9.99,27030,15,0,0,0,0
15/07/2025,00:11:33,10.72,7.81,21.72,9.99,26379,15,0,0,0,0
15/07/2025,00:17:21,10.73,7.84,21.5,9.99,26921,15,0,0,0,0
15/07/2025,00:23:07,10.73,7.85,21.56,9.99,26813,15,0,0,0,0
15/07/2025,00:28:55,10.73,7.84,21.58,9.99,26813,15,0,0,0,0
15/07/2025,00:34:41,10.73,7.83,21.58,9.99,27247,15,0,0,0,0
15/07/2025,00:40:28,10.73,7.85,21.53,9.99,27247,15,0,0,0,0
15/07/2025,00:46:15,10.73,7.85,21.53,9.99,27789,15,0,0,0,0
15/07/2025,00:52:02,10.73,7.87,21.5,9.99,27898,15,0,0,0,0
15/07/2025,00:57:50,10.74,7.86,21.61,9.99,27789,15,0,0,0,0
15/07/2025,01:03:36,10.74,7.88,21.4,9.99,28115,15,0,0,0,0
15/07/2025,01:09:23,10.74,7.87,21.37,9.99,28223,15,0,0,0,0
15/07/2025,01:15:10,10.74,7.87,21.37,9.99,28115,15,0,0,0,0
15/07/2025,01:20:57,10.74,7.88,21.26,9.99,28440,15,0,0,0,0
15/07/2025,01:26:45,10.74,7.88,21.31,9.99,28766,15,0,0,0,0
15/07/2025,01:32:31,10.74,7.9,21.26,9.99,28549,15,0,0,0,0
15/07/2025,01:38:18,10.74,7.88,21.26,9.99,28766,15,0,0,0,0
15/07/2025,01:44:05,10.75,7.88,21.4,9.99,28983,15,0,0,0,0
15/07/2025,01:49:52,10.74,7.89,21.18,9.99,29200,15,0,0,0,0
15/07/2025,01:55:39,10.75,7.89,21.18,9.99,29417,15,0,0,0,0
15/07/2025,02:01:26,10.75,7.9,21.18,9.99,29200,15,0,0,0,0
15/07/2025,02:07:13,10.74,7.89,21.15,9.99,29308,15,0,0,0,0
15/07/2025,02:13:00,10.74,7.91,21.21,9.99,29417,15,0,0,0,0
15/07/2025,02:18:47,10.75,7.9,21.1,9.99,29742,15,0,0,0,0
15/07/2025,02:24:34,10.74,7.91,21.07,9.99,30067,15,0,0,0,0
15/07/2025,02:30:21,10.75,7.91,21.07,9.99,29959,15,0,0,0,0
15/07/2025,02:36:07,10.75,7.91,21.04,9.99,30393,15,0,0,0,0
15/07/2025,02:41:55,10.75,7.91,21.02,9.99,30393,15,0,0,0,0
15/07/2025,02:47:42,10.76,7.91,21.02,9.99,30501,15,0,0,0,0
15/07/2025,02:53:29,10.75,7.93,20.99,9.99,30718,15,0,0,0,0
15/07/2025,02:59:16,10.75,7.92,20.99,9.99,30501,15,0,0,0,0
15/07/2025,03:05:02,10.76,7.91,20.96,9.99,30284,15,0,0,0,0
15/07/2025,03:10:50,10.76,7.93,20.94,9.99,30827,15,0,0,0,0
15/07/2025,03:16:37,10.76,7.92,20.91,9.99,31044,15,0,0,0,0
15/07/2025,03:22:24,10.77,7.91,20.91,9.99,31261,15,0,0,0,0
15/07/2025,03:28:11,10.77,7.93,20.91,9.99,30935,15,0,0,0,0
15/07/2025,03:33:57,10.77,7.92,20.88,9.99,31369,15,0,0,0,0
15/07/2025,03:39:45,10.77,7.94,20.86,9.99,31369,15,0,0,0,0
15/07/2025,03:45:32,10.77,7.93,20.86,9.99,30935,15,0,0,0,0
15/07/2025,03:51:19,10.78,7.92,20.86,9.99,31152,15,0,0,0,0
15/07/2025,03:57:06,10.77,7.93,20.86,9.99,31261,15,0,0,0,0
15/07/2025,04:02:52,10.78,7.93,20.83,9.99,31695,15,0,0,0,0
15/07/2025,04:08:40,10.77,7.94,20.83,9.99,32020,15,0,0,0,0
15/07/2025,04:14:27,10.77,7.95,20.83,9.99,31912,15,0,0,0,0
15/07/2025,04:20:14,10.77,7.92,20.83,9.99,32020,15,0,0,0,0
15/07/2025,04:26:01,10.78,7.95,20.8,9.99,32237,15,0,0,0,0
15/07/2025,04:31:47,10.77,7.94,20.8,9.99,31803,15,0,0,0,0
15/07/2025,04:37:35,10.78,7.92,20.8,9.99,32237,15,0,0,0,0
15/07/2025,04:43:21,10.77,7.96,20.78,9.99,32563,15,0,0,0,0
15/07/2025,04:49:09,10.78,7.95,20.78,9.99,32129,15,0,0,0,0
15/07/2025,04:54:56,10.78,7.94,20.8,9.99,32346,15,0,0,0,0
15/07/2025,05:00:42,10.78,7.96,20.78,9.99,32237,15,0,0,0,0
15/07/2025,05:06:30,10.78,7.97,20.78,9.99,32780,15,0,0,0,0
15/07/2025,05:12:16,10.77,7.95,20.75,9.99,32671,15,0,0,0,0
15/07/2025,05:18:04,10.78,7.96,20.72,9.99,32888,15,0,0,0,0
15/07/2025,05:23:51,10.78,7.96,20.72,9.99,32780,15,0,0,0,0
15/07/2025,05:29:37,10.78,7.95,20.72,9.99,32997,15,0,0,0,0
15/07/2025,05:35:25,10.78,7.95,20.75,9.99,33214,15,0,0,0,0
15/07/2025,05:41:11,10.76,7.96,20.72,9.99,33214,15,0,0,0,0
15/07/2025,05:46:59,10.73,7.96,20.72,9.99,33539,15,0,0,0,0
15/07/2025,05:52:46,10.72,7.96,20.72,9.99,33973,15,0,0,0,0
15/07/2025,05:58:32,10.73,7.96,20.72,9.99,34190,15,0,0,0,0
15/07/2025,06:04:20,10.73,7.95,20.72,9.99,33973,15,0,0,0,0
15/07/2025,06:10:06,10.71,7.96,20.75,9.99,34081,15,0,0,0,0
15/07/2025,06:15:54,10.7,7.97,20.75,9.99,34407,15,0,0,0,0
15/07/2025,06:21:40,10.71,7.97,20.75,9.99,34624,15,0,0,0,0
15/07/2025,06:27:27,10.75,7.97,20.75,9.99,34515,15,0,0,0,0
15/07/2025,06:33:15,10.75,7.96,20.75,9.99,34515,15,0,0,0,0
15/07/2025,06:39:01,10.77,7.97,20.72,9.99,33973,15,0,0,0,0
15/07/2025,06:44:49,10.78,7.97,20.72,9.99,33647,15,0,0,0,0
15/07/2025,06:50:35,10.77,7.96,20.72,9.99,33539,15,0,0,0,0
15/07/2025,06:56:22,10.77,7.96,20.72,9.99,34081,15,0,0,0,0
15/07/2025,07:02:10,10.77,7.98,20.75,9.99,34081,15,0,0,0,0
15/07/2025,07:07:56,10.77,7.99,20.72,9.99,34190,15,0,0,0,0
15/07/2025,07:13:44,10.77,7.98,20.72,9.99,34624,15,0,0,0,0
15/07/2025,07:19:30,10.77,7.96,20.72,9.99,34624,15,0,0,0,0
15/07/2025,07:25:17,10.77,7.97,20.72,9.99,34841,15,0,0,0,0
15/07/2025,07:31:04,10.77,7.97,20.72,9.99,34949,15,0,0,0,0
15/07/2025,07:36:51,10.78,7.97,20.72,9.99,34949,15,0,0,0,0
15/07/2025,07:42:39,10.78,7.98,20.72,9.99,35058,15,0,0,0,0
15/07/2025,07:48:25,10.78,7.97,20.69,9.99,35166,15,0,0,0,0
15/07/2025,07:54:12,10.78,7.99,20.69,9.99,35166,15,0,0,0,0
15/07/2025,07:59:59,10.78,7.98,20.69,9.99,35166,15,0,0,0,0
15/07/2025,08:05:46,10.77,7.99,20.69,9.99,34949,15,0,0,0,0
15/07/2025,08:11:33,10.77,7.99,20.69,9.99,35383,15,0,0,0,0
15/07/2025,08:17:20,10.76,8.0,20.69,9.99,36468,15,0,0,0,0
15/07/2025,08:23:07,10.75,7.99,20.69,9.99,36251,15,0,0,0,0
15/07/2025,08:28:54,10.74,7.99,20.69,9.99,36577,15,0,0,0,0
15/07/2025,08:34:41,10.73,7.98,20.69,9.99,36794,15,0,0,0,0
15/07/2025,08:40:28,10.73,7.98,20.69,9.99,36794,15,0,0,0,0
15/07/2025,08:46:15,10.72,7.98,20.69,9.99,37119,15,0,0,0,0
15/07/2025,08:52:02,10.72,7.99,20.69,9.99,37336,15,0,0,0,0
15/07/2025,08:57:49,10.73,7.98,20.69,9.99,37444,15,0,0,0,0
15/07/2025,09:03:36,10.73,7.97,20.69,9.99,36360,15,0,0,0,0
15/07/2025,09:09:23,10.73,7.99,20.72,9.99,36251,15,0,0,0,0
15/07/2025,09:15:10,10.74,7.97,20.75,9.99,35600,15,0,0,0,0
15/07/2025,09:20:57,10.74,7.97,20.8,9.99,35275,15,0,0,0,0
15/07/2025,09:26:44,10.73,7.95,20.88,9.99,35383,15,0,0,0,0
15/07/2025,09:32:31,10.74,7.94,20.91,9.99,35926,15,0,0,0,0
15/07/2025,09:38:18,10.75,7.95,20.91,9.99,35492,15,0,0,0,0
15/07/2025,09:44:05,10.76,7.94,20.96,9.99,35600,15,0,0,0,0
15/07/2025,09:49:52,10.77,7.93,21.02,9.99,34949,15,0,0,0,0
15/07/2025,09:55:39,10.76,7.94,21.04,9.99,35058,15,0,0,0,0
15/07/2025,10:01:26,10.76,7.92,20.99,9.99,34624,15,0,0,0,0
15/07/2025,10:07:13,10.76,7.92,21.1,9.99,35600,15,0,0,0,0
15/07/2025,10:13:00,10.76,7.92,21.13,9.99,34949,15,0,0,0,0
15/07/2025,10:18:47,10.76,7.9,21.18,9.99,34949,15,0,0,0,0
15/07/2025,10:24:34,10.76,7.91,21.23,9.99,35275,15,0,0,0,0
15/07/2025,10:30:21,10.76,7.9,21.23,9.99,35275,15,0,0,0,0
15/07/2025,10:36:08,10.75,7.89,21.21,9.99,35275,15,0,0,0,0
15/07/2025,10:41:55,10.75,7.88,21.23,9.99,35600,15,0,0,0,0
15/07/2025,10:47:41,10.75,7.88,21.29,9.99,34949,15,0,0,0,0
15/07/2025,10:53:29,10.75,7.88,21.26,9.99,35383,15,0,0,0,0
15/07/2025,10:59:16,10.75,7.89,21.21,9.99,34624,15,0,0,0,0
15/07/2025,11:05:03,10.76,7.86,21.45,9.99,35383,15,0,0,0,0
15/07/2025,11:10:50,10.75,7.88,21.29,9.99,34841,15,0,0,0,0
15/07/2025,11:16:36,10.76,7.87,21.42,9.99,35383,15,0,0,0,0
15/07/2025,11:22:24,10.76,7.85,21.42,9.99,35383,15,0,0,0,0
15/07/2025,11:28:11,10.74,7.86,21.42,9.99,34732,15,0,0,0,0
15/07/2025,11:33:58,10.74,7.85,21.64,9.99,34732,15,0,0,0,0
15/07/2025,11:39:45,10.74,7.85,21.58,9.99,34298,15,0,0,0,0
15/07/2025,11:45:31,10.74,7.84,21.58,9.99,34407,15,0,0,0,0
15/07/2025,11:51:19,10.74,7.83,21.58,9.99,34732,15,0,0,0,0
15/07/2025,11:57:05,10.75,7.84,21.58,9.99,35058,15,0,0,0,0
15/07/2025,12:02:53,10.73,7.83,21.61,9.99,34624,15,0,0,0,0
15/07/2025,12:08:40,10.73,7.84,21.61,9.99,34732,15,0,0,0,0
15/07/2025,12:14:27,10.72,7.82,21.58,9.99,34515,15,0,0,0,0
15/07/2025,12:20:14,10.73,7.81,21.66,9.99,34841,15,0,0,0,0
15/07/2025,12:26:00,10.73,7.82,21.69,9.99,34732,15,0,0,0,0
15/07/2025,12:31:48,10.72,7.83,22.01,9.99,34298,15,0,0,0,0
15/07/2025,12:37:35,10.72,7.82,21.72,9.99,34624,15,0,0,0,0
15/07/2025,12:43:22,10.73,7.8,21.72,9.99,34841,15,0,0,0,0
15/07/2025,12:49:09,10.73,7.79,21.99,9.99,34190,15,0,0,0,0
15/07/2025,12:54:55,10.73,7.8,21.77,9.99,34841,15,0,0,0,0
15/07/2025,13:00:43,10.73,7.79,22.01,9.99,34190,15,0,0,0,0
15/07/2025,13:06:29,10.72,7.81,21.83,9.99,34624,15,0,0,0,0
15/07/2025,13:12:17,10.72,7.81,21.83,9.99,35058,15,0,0,0,0
15/07/2025,13:18:04,10.72,7.77,21.88,9.99,34949,15,0,0,0,0
15/07/2025,13:23:50,10.72,7.78,21.88,9.99,34949,15,0,0,0,0
15/07/2025,13:29:38,10.72,7.79,21.85,9.99,34949,15,0,0,0,0
15/07/2025,13:35:24,10.71,7.8,21.88,9.99,34624,15,0,0,0,0
15/07/2025,13:41:12,10.72,7.78,21.93,9.99,34624,15,0,0,0,0
15/07/2025,13:46:59,10.71,7.77,21.88,9.99,35166,15,0,0,0,0
15/07/2025,13:52:45,10.71,7.79,21.91,9.99,34841,15,0,0,0,0
15/07/2025,13:58:33,10.7,7.77,21.93,9.99,34624,15,0,0,0,0
15/07/2025,14:04:19,10.7,7.76,21.96,9.99,34841,15,0,0,0,0
15/07/2025,14:10:07,10.7,7.79,21.96,9.99,35166,15,0,0,0,0
15/07/2025,14:15:54,10.7,7.76,21.99,9.99,35275,15,0,0,0,0
15/07/2025,14:21:40,10.69,7.76,21.99,9.99,35275,15,0,0,0,0
15/07/2025,14:27:28,10.7,7.76,22.07,9.99,34624,15,0,0,0,0
15/07/2025,14:33:14,10.7,7.75,22.07,9.99,34949,15,0,0,0,0
15/07/2025,14:39:02,10.7,7.76,22.07,9.99,34515,15,0,0,0,0
15/07/2025,14:44:49,10.69,7.76,22.12,9.99,34732,15,0,0,0,0
15/07/2025,14:50:35,10.7,7.75,22.12,9.99,34949,15,0,0,0,0
15/07/2025,14:56:23,10.7,7.75,22.18,9.99,34949,15,0,0,0,0
15/07/2025,15:02:09,10.7,7.76,22.18,9.99,34515,15,0,0,0,0
15/07/2025,15:07:57,10.7,7.74,22.18,9.99,34732,15,0,0,0,0
15/07/2025,15:13:43,10.71,7.74,22.15,9.99,34624,15,0,0,0,0
15/07/2025,15:19:30,10.71,7.74,22.18,9.99,34624,15,0,0,0,0
15/07/2025,15:25:18,10.7,7.73,22.18,9.99,34515,15,0,0,0,0
